order_id,quantity,item_name,choice_description,item_price,Quartile
1177,1,Canned Soda,[Sprite],1.09,low-cost
1178,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1178,1,Steak Crispy Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1179,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",9.25,low-cost
1179,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,low-cost
1180,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25,low-cost
1180,1,Chips and Roasted Chili Corn Salsa,,2.95,low-cost
1181,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), Black Beans]",8.49,low-cost
1181,1,Chips and Guacamole,,3.99,low-cost
1182,1,Steak Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1182,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49,low-cost
1182,3,Chips and Tomatillo-Red Chili Salsa,,7.17,low-cost
1182,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49,low-cost
1182,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese]]",8.99,low-cost
1183,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",17.5,medium-cost
1184,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1184,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1185,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1185,1,Canned Soft Drink,[Coke],1.25,low-cost
1186,1,Carnitas Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]",8.99,low-cost
1186,1,Bottled Water,,1.09,low-cost
1187,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1187,1,Chips and Guacamole,,4.45,low-cost
1188,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese]]",11.25,medium-cost
1188,1,Chips,,2.15,low-cost
1188,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,medium-cost
1189,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]",11.25,medium-cost
1189,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole]]",11.25,medium-cost
1189,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75,low-cost
1190,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",8.75,low-cost
1190,1,Chips and Guacamole,,4.45,low-cost
1190,1,Canned Soft Drink,[Diet Coke],1.25,low-cost
1191,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,medium-cost
1191,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,medium-cost
1191,2,Canned Soft Drink,[Sprite],2.5,low-cost
1192,1,Veggie Salad,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1192,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,low-cost
1192,2,Bottled Water,,2.18,low-cost
1193,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,medium-cost
1193,1,Chips and Guacamole,,4.45,low-cost
1193,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]",11.25,medium-cost
1193,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75,medium-cost
1194,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1194,1,Carnitas Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1194,1,Side of Chips,,1.69,low-cost
1195,1,Canned Soda,[Coca Cola],1.09,low-cost
1195,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1195,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1196,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1196,1,6 Pack Soft Drink,[Diet Coke],6.49,low-cost
1196,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1197,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1197,1,Chips and Guacamole,,4.45,low-cost
1198,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1198,1,Side of Chips,,1.69,low-cost
1199,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole]]",11.48,medium-cost
1200,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75,medium-cost
1200,2,Canned Soft Drink,[Diet Coke],2.5,low-cost
1201,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Lettuce, Rice, Black Beans]]",8.49,low-cost
1201,1,Canned Soda,[Diet Dr. Pepper],1.09,low-cost
1201,1,Bottled Water,,1.09,low-cost
1201,1,Side of Chips,,1.69,low-cost
1202,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1202,1,Chips and Roasted Chili-Corn Salsa,,2.39,low-cost
1203,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole]]",11.75,medium-cost
1203,1,Canned Soft Drink,[Sprite],1.25,low-cost
1204,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,low-cost
1204,1,Side of Chips,,1.69,low-cost
1205,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1205,1,Side of Chips,,1.69,low-cost
1206,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]",11.75,medium-cost
1206,1,Chips and Guacamole,,4.45,low-cost
1206,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",8.75,low-cost
1207,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,low-cost
1207,1,Chips and Guacamole,,4.45,low-cost
1208,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",8.75,low-cost
1208,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,medium-cost
1209,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25,medium-cost
1209,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75,low-cost
1210,2,Chips and Guacamole,,7.98,low-cost
1210,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), Fajita Veggies]",8.49,low-cost
1210,1,Bottled Water,,1.09,low-cost
1211,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1211,1,Chips and Guacamole,,3.99,low-cost
1212,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), Black Beans]",8.49,low-cost
1212,1,Chips and Guacamole,,3.99,low-cost
1213,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1213,1,Chips and Guacamole,,3.99,low-cost
1214,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]",11.25,medium-cost
1214,1,Chips and Guacamole,,4.45,low-cost
1215,1,Chicken Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Lettuce]]",8.49,low-cost
1215,1,Chips and Tomatillo-Red Chili Salsa,,2.39,low-cost
1216,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1216,1,Chips and Roasted Chili-Corn Salsa,,2.39,low-cost
1217,1,Chips and Guacamole,,3.99,low-cost
1217,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,low-cost
1218,1,Canned Soft Drink,[Coke],1.25,low-cost
1218,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]",11.25,medium-cost
1218,1,Chips and Guacamole,,4.45,low-cost
1219,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1219,1,Chips and Guacamole,,4.45,low-cost
1220,1,Canned Soda,[Dr. Pepper],1.09,low-cost
1220,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese]]",8.99,low-cost
1220,1,Chips and Guacamole,,3.99,low-cost
1221,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1221,2,Chips and Guacamole,,8.9,low-cost
1221,1,Carnitas Soft Tacos,"[Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1222,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1222,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75,low-cost
1223,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25,medium-cost
1223,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,medium-cost
1223,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,medium-cost
1224,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1224,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,medium-cost
1225,1,Steak Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1225,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1226,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Cheese, Sour Cream]]",8.75,low-cost
1226,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1226,1,Chips and Guacamole,,4.45,low-cost
1227,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",16.98,medium-cost
1228,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1228,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25,medium-cost
1228,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25,low-cost
1228,1,Chips and Guacamole,,4.45,low-cost
1229,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1229,1,Chips and Fresh Tomato Salsa,,2.95,low-cost
1230,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Fajita Veggies, Lettuce, Rice, Black Beans]]",8.49,low-cost
1230,1,Side of Chips,,1.69,low-cost
1231,3,Canned Soft Drink,[Diet Coke],3.75,low-cost
1231,1,Chips and Guacamole,,4.45,low-cost
1231,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1232,1,Bottled Water,,1.5,low-cost
1232,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Sour Cream, Cheese, Guacamole, Lettuce, Black Beans, Rice]]",11.25,medium-cost
1233,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48,medium-cost
1234,1,Veggie Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]",11.25,medium-cost
1234,1,Chips,,2.15,low-cost
1235,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1235,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.39,low-cost
1236,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese]]",8.49,low-cost
1236,1,Chips and Guacamole,,3.99,low-cost
1237,1,Chicken Bowl,"[Fresh Tomato (Mild), [Lettuce, Fajita Veggies, Black Beans, Rice, Sour Cream, Cheese]]",8.19,low-cost
1237,1,Chips and Fresh Tomato Salsa,,2.29,low-cost
1238,1,Carnitas Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Guacamole, Lettuce]]",11.48,medium-cost
1238,1,Side of Chips,,1.69,low-cost
1239,1,Steak Soft Tacos,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",11.48,medium-cost
1239,1,Chips and Guacamole,,3.99,low-cost
1240,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1240,1,Side of Chips,,1.69,low-cost
1241,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,low-cost
1241,1,Chips and Fresh Tomato Salsa,,2.95,low-cost
1242,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1242,1,Side of Chips,,1.69,low-cost
1243,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25,medium-cost
1243,1,Chips and Guacamole,,4.45,low-cost
1243,1,Carnitas Salad Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.39,low-cost
1243,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,low-cost
1243,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1244,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75,low-cost
1244,1,Chips and Guacamole,,4.45,low-cost
1244,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.89,medium-cost
1244,1,Chips and Guacamole,,4.45,low-cost
1245,1,Chips and Guacamole,,4.45,low-cost
1245,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,low-cost
1246,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75,low-cost
1246,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75,low-cost
1246,1,Chips,,2.15,low-cost
1247,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Sour Cream, Cheese, Rice]]",8.75,low-cost
1247,3,Canned Soft Drink,[Diet Coke],3.75,low-cost
1248,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,low-cost
1248,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25,medium-cost
1248,1,Chips and Guacamole,,4.45,low-cost
1248,1,6 Pack Soft Drink,[Diet Coke],6.49,low-cost
1249,2,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Fajita Veggies, Rice]]",16.98,medium-cost
1250,2,Steak Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Black Beans, Rice, Lettuce, Sour Cream]]",18.5,medium-cost
1250,2,Canned Soft Drink,[Coke],2.5,low-cost
1250,1,Chips and Tomatillo Red Chili Salsa,,2.95,low-cost
1251,1,Chips and Guacamole,,3.99,low-cost
1251,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,low-cost
1252,1,Chicken Burrito,"[[Rice, Cheese]]",8.19,low-cost
1252,1,Steak Burrito,"[Fresh Tomato (Mild), [Black Beans, Guacamole, Rice, Sour Cream, Cheese]]",11.08,medium-cost
1253,1,6 Pack Soft Drink,[Lemonade],6.49,low-cost
1253,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",11.75,medium-cost
1254,1,Chips and Tomatillo-Green Chili Salsa,,2.39,low-cost
1254,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,low-cost
1254,1,Canned Soda,[Diet Dr. Pepper],1.09,low-cost
1255,1,Veggie Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.25,medium-cost
1255,1,Chips and Guacamole,,4.45,low-cost
1255,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]",11.25,medium-cost
1256,1,Barbacoa Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1256,1,Side of Chips,,1.69,low-cost
1257,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",21.96,high-cost
1258,2,Canned Soda,[Dr. Pepper],2.18,low-cost
1258,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Sour Cream]]",8.99,low-cost
1259,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1259,1,Chips and Fresh Tomato Salsa,,2.39,low-cost
1260,1,Barbacoa Burrito,"[[Black Beans, Rice, Cheese]]",8.69,low-cost
1260,1,Side of Chips,,1.69,low-cost
1261,2,Chips and Guacamole,,8.9,low-cost
1261,2,Canned Soft Drink,[Diet Coke],2.5,low-cost
1261,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75,low-cost
1262,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,low-cost
1262,1,Canned Soda,[Coca Cola],1.09,low-cost
1263,1,Veggie Salad,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,low-cost
1263,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,low-cost
1264,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75,low-cost
1264,1,Chips and Guacamole,,4.45,low-cost
1265,2,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Lettuce]]",17.5,medium-cost
1266,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Lettuce]]",8.75,low-cost
1266,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Lettuce]]",9.25,low-cost
1267,1,Chicken Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Lettuce]]",8.49,low-cost
1267,1,Chips and Tomatillo-Red Chili Salsa,,2.39,low-cost
1268,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1268,1,Chips and Guacamole,,4.45,low-cost
1269,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Pinto Beans, Black Beans, Guacamole, Cheese]]",11.25,medium-cost
1269,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole, Fajita Vegetables, Rice, Black Beans, Lettuce]]",11.25,medium-cost
1270,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1270,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",8.75,low-cost
1271,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), Lettuce]",8.49,low-cost
1271,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), Cheese]",8.49,low-cost
1271,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), Cheese]",8.49,low-cost
1271,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), Lettuce]",8.99,low-cost
1272,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,low-cost
1272,1,Chips and Guacamole,,4.45,low-cost
1273,1,Barbacoa Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Guacamole]]",11.48,medium-cost
1274,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,low-cost
1274,1,Canned Soft Drink,[Coke],1.25,low-cost
1274,1,Chips,,2.15,low-cost
1275,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",9.25,low-cost
1275,1,Chips and Guacamole,,4.45,low-cost
1276,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75,medium-cost
1276,1,Chips,,2.15,low-cost
1276,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25,medium-cost
1277,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Pinto Beans, Cheese, Lettuce]]",8.99,low-cost
1277,1,Chips and Roasted Chili-Corn Salsa,,2.39,low-cost
1278,1,Barbacoa Bowl,"[Fresh Tomato (Mild), [Lettuce, Black Beans, Rice]]",8.69,low-cost
1278,1,Steak Bowl,"[Fresh Tomato (Mild), [Lettuce, Black Beans, Rice]]",8.69,low-cost
1279,1,Steak Burrito,"[Fresh Tomato Salsa, [Guacamole, Lettuce, Sour Cream, Rice]]",11.75,medium-cost
1279,1,Chips and Fresh Tomato Salsa,,2.95,low-cost
1280,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,medium-cost
1280,1,Bottled Water,,1.5,low-cost
1281,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,low-cost
1281,1,Chips and Guacamole,,4.45,low-cost
1281,1,Bottled Water,,1.5,low-cost
1282,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",11.48,medium-cost
1282,1,Steak Soft Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream]]",8.99,low-cost
1282,1,Chips and Roasted Chili-Corn Salsa,,2.39,low-cost
1283,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",11.25,medium-cost
1283,1,Barbacoa Salad Bowl,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]",11.89,medium-cost
1283,1,Chips,,2.15,low-cost
1283,1,Canned Soft Drink,[Diet Coke],1.25,low-cost
1284,1,Barbacoa Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,medium-cost
1284,1,Chips and Guacamole,,4.45,low-cost
